.\pic\s33\3.pgm;29
.\pic\s33\4.pgm;29
.\pic\s33\5.pgm;29
.\pic\s33\6.pgm;29
.\pic\s33\7.pgm;29
.\pic\s33\8.pgm;29
.\pic\s33\9.pgm;29
.\pic\s34\1.pgm;30
.\pic\s34\10.pgm;30
.\pic\s34\2.pgm;30
.\pic\s34\3.pgm;30
.\pic\s34\4.pgm;30
.\pic\s34\5.pgm;30
.\pic\s34\6.pgm;30
.\pic\s34\7.pgm;30
.\pic\s34\8.pgm;30
.\pic\s34\9.pgm;30
.\pic\s35\1.pgm;31
.\pic\s35\10.pgm;31
.\pic\s35\2.pgm;31
.\pic\s35\3.pgm;31
.\pic\s35\4.pgm;31
.\pic\s35\5.pgm;31
.\pic\s35\6.pgm;31
.\pic\s35\7.pgm;31
.\pic\s35\8.pgm;31
.\pic\s35\9.pgm;31
.\pic\s36\1.pgm;32
.\pic\s36\10.pgm;32
.\pic\s36\2.pgm;32
.\pic\s36\3.pgm;32
.\pic\s36\4.pgm;32
.\pic\s36\5.pgm;32
.\pic\s36\6.pgm;32
.\pic\s36\7.pgm;32
.\pic\s36\8.pgm;32
.\pic\s36\9.pgm;32
.\pic\s37\1.pgm;33
.\pic\s37\10.pgm;33
.\pic\s37\2.pgm;33
.\pic\s37\3.pgm;33
.\pic\s37\4.pgm;33
.\pic\s37\5.pgm;33
.\pic\s37\6.pgm;33
.\pic\s37\7.pgm;33
.\pic\s37\8.pgm;33
.\pic\s37\9.pgm;33
.\pic\s38\1.pgm;34
.\pic\s38\10.pgm;34
.\pic\s38\2.pgm;34
.\pic\s38\3.pgm;34
.\pic\s38\4.pgm;34
.\pic\s38\5.pgm;34
.\pic\s38\6.pgm;34
.\pic\s38\7.pgm;34
.\pic\s38\8.pgm;34
.\pic\s38\9.pgm;34
.\pic\s39\1.pgm;35
.\pic\s39\10.pgm;35
.\pic\s39\2.pgm;35
.\pic\s39\3.pgm;35
.\pic\s39\4.pgm;35
.\pic\s39\5.pgm;35
.\pic\s39\6.pgm;35
.\pic\s39\7.pgm;35
.\pic\s39\8.pgm;35
.\pic\s39\9.pgm;35
.\pic\s4\1.pgm;36
.\pic\s4\10.pgm;36
.\pic\s4\2.pgm;36
.\pic\s4\3.pgm;36
.\pic\s4\4.pgm;36
.\pic\s4\5.pgm;36
.\pic\s4\6.pgm;36
.\pic\s4\7.pgm;36
.\pic\s4\8.pgm;36
.\pic\s4\9.pgm;36
.\pic\s40\1.pgm;37
.\pic\s40\10.pgm;37
.\pic\s40\2.pgm;37
.\pic\s40\3.pgm;37
.\pic\s40\4.pgm;37
.\pic\s40\5.pgm;37
.\pic\s40\6.pgm;37
.\pic\s40\7.pgm;37
.\pic\s40\8.pgm;37
.\pic\s40\9.pgm;37
.\pic\s5\1.pgm;38
.\pic\s5\10.pgm;38
.\pic\s5\2.pgm;38
.\pic\s5\3.pgm;38
.\pic\s5\4.pgm;38
.\pic\s5\5.pgm;38
.\pic\s5\6.pgm;38
.\pic\s5\7.pgm;38
.\pic\s5\8.pgm;38
.\pic\s5\9.pgm;38
.\pic\s6\1.pgm;39
.\pic\s6\10.pgm;39
.\pic\s6\2.pgm;39
.\pic\s6\3.pgm;39
.\pic\s6\4.pgm;39
.\pic\s6\5.pgm;39
.\pic\s6\6.pgm;39
.\pic\s6\7.pgm;39
.\pic\s6\8.pgm;39
.\pic\s6\9.pgm;39
.\pic\s7\1.pgm;40
.\pic\s7\10.pgm;40
.\pic\s7\2.pgm;40
.\pic\s7\3.pgm;40
.\pic\s7\4.pgm;40
.\pic\s7\5.pgm;40
.\pic\s7\6.pgm;40
.\pic\s7\7.pgm;40
.\pic\s7\8.pgm;40
.\pic\s7\9.pgm;40
.\pic\s8\1.pgm;41
.\pic\s8\10.pgm;41
.\pic\s8\2.pgm;41
.\pic\s8\3.pgm;41
.\pic\s8\4.pgm;41
.\pic\s8\5.pgm;41
.\pic\s8\6.pgm;41
.\pic\s8\7.pgm;41
.\pic\s8\8.pgm;41
.\pic\s8\9.pgm;41
.\pic\s9\1.pgm;42
.\pic\s9\10.pgm;42
.\pic\s9\2.pgm;42
.\pic\s9\3.pgm;42
.\pic\s9\4.pgm;42
.\pic\s9\5.pgm;42
.\pic\s9\6.pgm;42
.\pic\s9\7.pgm;42
.\pic\s9\8.pgm;42
.\pic\s9\9.pgm;42
